"id","group_code","group_name","sub_code","task_name","ly_trinh","unit","design_quantity"
"870","7","Đường Dây Trung Thế 24Kv","7.3.2","Đào kênh mương, rãnh thoát nước, đường ống, đường cáp bằng thủ công, rộng <= 3m, sâu <=2m, đất cấp II",,"m3","6.0803"
"871","7","Đường Dây Trung Thế 24Kv","7.3.3","Đào kênh mương, đất cấp II",,"100m3","6.0767"
"872","7","Đường Dây Trung Thế 24Kv","7.3.4","Đắp cát công trình, độ chặt yêu cầu K=0,90",,"100m3","2.3426"
"873","7","Đường Dây Trung Thế 24Kv","7.3.5","Đắp đất mịn công trình, độ chặt yêu cầu K=0,90",,"100m3","3.408"
"874","7","Đường Dây Trung Thế 24Kv","7.3.6","Bảo vệ đường cáp ngầm - Rải băng báo hiệu cáp ngầm",,"100m2","4.332"
"875","7","Đường Dây Trung Thế 24Kv","7.3.7","Cung cấp và lắp đặt Băng cảnh báo cáp ngầm rộng 15cm",,"m","2886"
"876","7","Đường Dây Trung Thế 24Kv","7.4","Hào cáp bốn dưới đường",,,
"877","7","Đường Dây Trung Thế 24Kv","7.4.1","Bảo vệ đường cáp ngầm - Gạch đặc và xếp gạch đặc bảo vệ cáp",,"1000 viên","22.595"
"878","7","Đường Dây Trung Thế 24Kv","7.4.2","Đắp đất công trình bằng đầm đất cầm tay 70kg, độ chặt yêu cầu K=0,90",,"100m3","0.6459"
"879","7","Đường Dây Trung Thế 24Kv","7.4.3","Vận chuyển đổ thải đất",,"100m3","5.7506"
"880","7","Đường Dây Trung Thế 24Kv","7.5","Tiếp địa trạm cắt trung gian: 6 hệ thống",,,
"881","7","Đường Dây Trung Thế 24Kv","7.5.1","Cung cấp và lắp đặt Dây tiếp địa dẹt 60x6mm",,"m","30"
"882","7","Đường Dây Trung Thế 24Kv","7.5.2","Cung cấp và lắp đặt Cọc tiếp địa L63*63*6*2500mm",,"cọc","12"
"883","7","Đường Dây Trung Thế 24Kv","7.6","Đào đắp cọc tiếp địa",,,
"884","7","Đường Dây Trung Thế 24Kv","7.6.1","Đào móng cột, trụ, hố kiểm tra bằng thủ công, rộng <= 1m, sâu <= 1m, đất cấp II",,"m3","3.78"
"885","7","Đường Dây Trung Thế 24Kv","7.6.2","Đắp cát công trình, độ chặt yêu cầu K=0,90",,"100m3","0.0378"
"886","7","Đường Dây Trung Thế 24Kv","7.6.3","Cung cấp và lắp đặt Ống thép đen qua đường D250",,"100m","1.73"
"887","8","Chiếu Sáng","8.1","Thiết bị",,,
"888","8","Chiếu Sáng","8.1.1","Cung cấp và lắp đặt Máy biến áp 30KVA-22/0.4KV (Trọn bộ theo hồ sơ thiết kế)",,"máy","1"
"889","8","Chiếu Sáng","8.1.2","Cung cấp và lắp đặt Tủ trung thế 40,5KV (trọn bộ theo hồ sơ thiết kế)",,"tủ","1"
"890","8","Chiếu Sáng","8.1.3","Cung cấp và lắp đặt Tủ Hạ Thế 100A (Trọn bộ theo hồ sơ thiết kế)",,"1 tủ","1"
"891","8","Chiếu Sáng","8.1.4","Thí nghiệm biến điện áp cảm ứng - U ≤ 35 kV, điện áp 22÷35 kV 3 pha",,"1 máy 1 pha","1"
"892","8","Chiếu Sáng","8.1.5","Cung cấp và lắp đặt Cột đèn đơn BGC9m mạ kẽm nhúng nóng",,"1 cột","139"
"893","8","Chiếu Sáng","8.1.6","Cung cấp và lắp đặt Cột đèn đơn BGC14m mạ kẽm nhúng nóng",,"cột","10"
"894","8","Chiếu Sáng","8.1.7","Lắp cần đèn cột đèn đơn",,"cần đèn","139"
"895","8","Chiếu Sáng","8.1.8","Cung cấp và lắp đặt Đèn pha Led 200W",,"bộ","20"
"896","8","Chiếu Sáng","8.1.9","Cung cấp và lắp đặt Đèn chiếu sáng đường Led 75W",,"bộ","111"
"897","8","Chiếu Sáng","8.1.10","Cung cấp và lắp đặt Đèn chiếu sáng đường phố Led 120W",,"bộ","28"
"898","8","Chiếu Sáng","8.1.11","Cung cấp và lắp đặt Bảng điện cửa cột",,"bảng","149"
"899","8","Chiếu Sáng","8.1.12","Cung cấp và lắp đặt Aptomat (MCB) 1P 6A - 6KA/s",,"cái","159"
"900","8","Chiếu Sáng","8.2","Móng cột đèn 9m",,,
"901","8","Chiếu Sáng","8.2.1","Đào móng, đất cấp II",,"m3","7.3184"
"902","8","Chiếu Sáng","8.2.2","Đào móng công trình, bằng máy, đất cấp II",,"100m3","1.3905"
"903","8","Chiếu Sáng","8.2.3","Bê tông móng, đá 1x2, mác 200",,"m3","112.59"
"904","8","Chiếu Sáng","8.2.4","Đắp đất công trình, độ chặt yêu cầu K=0,90",,"100m3","0.3378"
"905","8","Chiếu Sáng","8.2.5","Vận chuyển đất bằng trong phạm vi <= 1000m, đất cấp II",,"100m3","1.1259"
"906","8","Chiếu Sáng","8.2.6","Cung cấp và lắp đặt Khung bulong móng M24*300*1400",,"cái","147"
"907","8","Chiếu Sáng","8.3","Móng cột đèn 14m",,,
"908","8","Chiếu Sáng","8.3.1","Đào móng, đất cấp II",,"m3","26.208"
"909","8","Chiếu Sáng","8.3.2","Bê tông móng, đá 1x2, mác 200",,"m3","20.16"
"910","8","Chiếu Sáng","8.3.3","Đắp đất công trình, độ chặt yêu cầu K=0,90",,"100m3","0.0605"
"911","8","Chiếu Sáng","8.3.4","Vận chuyển đất trong phạm vi <= 1000m, đất cấp II",,"100m3","0.2016"
"912","8","Chiếu Sáng","8.3.5","Cung cấp và lắp đặt Khung bulong móng M24*300*1200",,"cái","10"
"913","8","Chiếu Sáng","8.4","Tiếp địa tủ điện RC6 (Cung cấp lắp đặt)",,,
"914","8","Chiếu Sáng","8.4.1","Bulong, 2 đai ốc, vòng đệm M16x45mm",,"bộ","2"
"915","8","Chiếu Sáng","8.4.2","Tấm nối đất dẹt 50x4x60mm",,"cái","2"
"916","8","Chiếu Sáng","8.4.3","Dây nối đất thép phi 12x 12500mm",,"m","6"
"917","8","Chiếu Sáng","8.4.4","Lắp đặt dây nối đất dẹt 50x4x12500mm",,"m","25"
"918","8","Chiếu Sáng","8.4.5","Dây nối đất dẹt 50x4xmm",,"m","25"
"919","8","Chiếu Sáng","8.4.6","Cọc chống sét L63x63x6 dài 2500mm",,"cọc","12"
"920","8","Chiếu Sáng","8.5","Đào đắp cọc chống sét",,,
"921","8","Chiếu Sáng","8.5.1","Đào móng, đất cấp II",,"m3","3.84"
"922","8","Chiếu Sáng","8.5.2","Đắp đất công trình, độ chặt yêu cầu K=0,90",,"100m3","0.0384"
"923","8","Chiếu Sáng","8.6","Tiếp địa cột RC3 (cung cấp lắp đặt)",,,
"924","8","Chiếu Sáng","8.6.1","Bu long nối M16",,"cái","10"
"925","8","Chiếu Sáng","8.6.2","Đầu nối tiếp địa 100x40x4",,"cái","10"
"926","8","Chiếu Sáng","8.6.3","Dây tiếp địa thép phi 10",,"m","40"
"927","8","Chiếu Sáng","8.6.4","Mũ đầu cọc sắt tấm x100x100x10",,"cái","30"
"928","8","Chiếu Sáng","8.6.5","Lắp đặt thanh tấm tiếp địa nối các cọc thép 40x4",,"m","100"
"929","8","Chiếu Sáng","8.6.6","Thanh tấm tiếp địa nối các cọc thép 40x4",,"m","50"
"930","8","Chiếu Sáng","8.6.7","Cọc tiếp địa - sắt góc L63x63x6x2500",,"cọc","30"
"931","8","Chiếu Sáng","8.7","Tiếp địa cột RC1 (cung cấp lắp đặt)",,,
"932","8","Chiếu Sáng","8.7.1","Bu long nối M16",,"cái","139"
"933","8","Chiếu Sáng","8.7.2","Đầu nối tiếp địa 100x40x4",,"cái","139"
"934","8","Chiếu Sáng","8.7.3","Dây tiếp địa thép phi 10",,"m","695"
"935","8","Chiếu Sáng","8.7.4","Mũ đầu cọc sắt tấm x100x100x10",,"cái","139"
"936","8","Chiếu Sáng","8.7.5","Cọc tiếp địa - sắt góc L63x63x6x2500",,"cọc","139"
"937","8","Chiếu Sáng","8.7.6","Dây lên đèn Cu/XLPE/PVC 3x2.5mm2",,"100m","3.4"
"938","8","Chiếu Sáng","8.7.7","Dây lên đèn Cu/XLPE/PVC 3x1.5mm2",,"100m","15.29"
"939","8","Chiếu Sáng","8.7.8","Dây đồng trần bện M10 tiếp địa liên hoàn",,"m","6131"
"940","8","Chiếu Sáng","8.7.9","Tủ điện chiếu sáng",,"tủ","2"
"941","8","Chiếu Sáng","8.8","Móng tủ điện",,,
"942","8","Chiếu Sáng","8.8.1","Đào móng, đất cấp II",,"m3","0.7644"
"943","8","Chiếu Sáng","8.8.2","Bê tông móng, đá 1x2, mác 150",,"m3","0.882"
"944","8","Chiếu Sáng","8.8.3","Trát chân móng tủ điện M100, dày 1 cm",,"m2","2.52"
"945","8","Chiếu Sáng","8.8.4","Đắp đất công trình, độ chặt yêu cầu K=0,90",,"100m3","0.3724"
"946","8","Chiếu Sáng","8.8.5","Vận chuyển đất trong phạm vi <= 1000m, đất cấp II",,"100m3","0.392"
"947","8","Chiếu Sáng","8.8.6","Cung cấp và lắp đặt Khung bulong móng 4M16*650",,"cái","2"
"948","8","Chiếu Sáng","8.9","Dây cáp điện",,,
"949","8","Chiếu Sáng","8.9.1","Cung cấp và lắp đặt Cáp Cu/XLPE/DSTA/PVC 4x25mm2",,"m","135"
"950","8","Chiếu Sáng","8.9.2","Cung cấp và lắp đặt Cáp Cu/XLPE/DSTA/PVC 4x16mm2",,"m","3138.7"
"951","8","Chiếu Sáng","8.9.3","Cung cấp và lắp đặt Cáp Cu/XLPE/DSTA/PVC 4x10mm2",,"m","2992.2"
"952","8","Chiếu Sáng","8.9.4","Cung cấp và lắp đặt Cáp Cu/XLPE/DSTA/PVC 4x6mm2",,"m","0"
"953","8","Chiếu Sáng","8.9.5","Cung cấp và lắp đặt Ống nhựa xoắn HDPE D65/50",,"m","7360.9"
"954","8","Chiếu Sáng","8.9.6","Cung cấp và lắp đặt Ống nhựa xoắn HDPE D50/40",,"m","0"
"955","8","Chiếu Sáng","8.9.7","Cung cấp và lắp đặt Ống nhựa xoắn HDPE D85/65",,"m","135"
"956","8","Chiếu Sáng","8.9.8","Cung cấp và lắp đặt Ống nhựa xoắn HDPE D105/80",,"m","113"
"957","8","Chiếu Sáng","8.10","ĐÀO ĐẮP HÀO CÁP CHIẾU SÁNG",,,
"958","8","Chiếu Sáng","8.10.1","Đào móng bằng thủ công, đất cấp II",,"m3","109.379"
"959","8","Chiếu Sáng","8.10.2","Đào móng bằng máy, đất cấp II",,"100m3","20.782"
"960","8","Chiếu Sáng","8.10.3","Đắp cát công trình, độ chặt yêu cầu K=0,95",,"100m3","7.491"
"961","8","Chiếu Sáng","8.10.4","Đắp đất công trình, độ chặt yêu cầu K=0,95",,"100m3","9.4224"
"962","8","Chiếu Sáng","8.10.5","Vận chuyển đất trong phạm vi <= 1000m, đất cấp II",,"100m3","12.4534"
"963","8","Chiếu Sáng","8.10.6","Bảo vệ cáp ngầm, lưới báo hiệu cáp khổ 30cm",,"100m2","22.8852"
"964","8","Chiếu Sáng","8.10.7","Lưới báo hiệu cáp khổ 0.3m",,"m","7628.4"
"965","8","Chiếu Sáng","8.11","VẬT LIỆU TRẠM BIẾN ÁP (Cung cấp lắp đặt)",,,
"966","8","Chiếu Sáng","8.11.1","Cáp 24KV Cu/XLPE/DSTA/PVC 3x50mm2",,"100m","1.13"
"967","8","Chiếu Sáng","8.11.2","Giá đỡ cáp cao thế mạ kẽm",,"bộ","1"
"968","8","Chiếu Sáng","8.11.3","Cáp cao thế Cu/XLPE-24KV-1*35mm2",,"100m","0.24"
"969","8","Chiếu Sáng","8.11.4","Cáp hạ thế Cu/XLPE-0.6kV- 3*25mm2",,"m","36"
"970","8","Chiếu Sáng","8.11.5","Cọc tiếp địa - sắt góc L63x63x6x2500",,"cọc","6"
"971","8","Chiếu Sáng","8.11.6","Đầu nối tiếp địa 100x40x4",,"m","22"
"972","8","Chiếu Sáng","8.11.7","Dây tiếp địa thép phi 10",,"m","25"
"973","8","Chiếu Sáng","8.11.8","Ống thép đen D80",,"100m","3.55"
"974","8","Chiếu Sáng","8.11.9","Đầu cáp khô",,"cái","303"
"975","8","Chiếu Sáng","8.11.10","Mốc báo hiệu cáp trung thế (Từ trạm cắt đến TBA)",,"10 mốc","0.74"
"976","8","Chiếu Sáng","8.12","TRẠM BIẾN ÁP CHIẾU SÁNG",,,
"977","8","Chiếu Sáng","8.12.1","Vét hữu cơ",,"100m3","0.6792"
"978","8","Chiếu Sáng","8.12.2","Vận chuyển đất hữu cơ trong nội bộ dự án để tận dụng lại",,"100m3","0.6792"
"979","8","Chiếu Sáng","8.12.3","Đắp nền K90",,"100m3","4.4873"
"980","8","Chiếu Sáng","8.12.4","Mua và vận chuyển đất đắp đến chân công trình, đất cấp II",,"m3","551.9379"
"981","8","Chiếu Sáng","8.12.5","Đào móng công trình bằng máy, đất cấp II",,"100m3","0.4632"
"982","8","Chiếu Sáng","8.12.6","Đào đất móng băng bằng thủ công, đất cấp II",,"m3","24.3789"
"983","8","Chiếu Sáng","8.12.7","Bê tông lót móng, đá 4x6, mác 100",,"m3","1.7408"
"984","8","Chiếu Sáng","8.12.8","Xây gạch đặc (6,5x10,5x22)cm, xây móng, chiều dày > 33cm, vữa XM mác 75",,"m3","12.7627"
"985","8","Chiếu Sáng","8.12.9","Bê tông móng, đá 1x2, mác 200",,"m3","0.6859"
"986","8","Chiếu Sáng","8.12.10","Công tác gia công lắp dựng cốt thép. Cốt thép móng, đường kính cốt thép <= 10mm",,"tấn","0.0334"
"987","8","Chiếu Sáng","8.12.11","Đắp cát công trình, độ chặt yêu cầu K=0,90",,"100m3","0.5014"
"988","8","Chiếu Sáng","8.12.12","Vận chuyển đất trong phạm vi <= 1000m, đất cấp II",,"100m3","0.2056"
"989","8","Chiếu Sáng","8.12.13","Bê tông lót móng, đá 4x6, mác 100",,"m3","1.4815"
"990","8","Chiếu Sáng","8.12.14","Bê tông nền, đá 1x2, mác 200",,"m3","0.6408"
"991","8","Chiếu Sáng","8.12.15","Công tác gia công lắp dựng cốt thép. Cốt thép nền mương cáp, đường kính cốt thép <= 10mm",,"tấn","0.0731"
"992","8","Chiếu Sáng","8.12.16","Bê tông đổ thủ công bằng máy trộn, bê tông tường chiều dày <= 45cm, đá 1x2, mác 200",,"m3","1.3853"
"993","8","Chiếu Sáng","8.12.17","Công tác gia công lắp dựng cốt thép. Cốt thép tường, đường kính cốt thép <= 10mm",,"tấn","0.1222"
"994","8","Chiếu Sáng","8.12.18","Khoan tạo lỗ bê tông bằng máy khoan, lỗ khoan D<=12mm, chiều sâu khoan <=10cm",,"lỗ khoan","66"
"995","8","Chiếu Sáng","8.12.19","Cung cấp và lắp đặt Thép L40x4x200",,"kg","87.4176"
"996","8","Chiếu Sáng","8.12.20","Bê tông tấm đan, mái hắt, lanh tô, đá 1x2, mác 200",,"m3","0.459"
"997","8","Chiếu Sáng","8.12.21","Gia công cấu kiện thép đặt sẵn trong bê tông, khối lượng một cấu kiện <= 20 kg",,"tấn","0.0658"
"998","8","Chiếu Sáng","8.12.22","Lắp đặt cấu kiện thép đặt sẵn trong bê tông, khối lượng một cấu kiện <= 20 kg",,"tấn","0.0658"
"999","8","Chiếu Sáng","8.12.23","Bê tông lanh tô, mái hắt, máng nước, tấm đan, ô văng, đá 1x2, mác 200",,"m3","0.4039"
"1000","8","Chiếu Sáng","8.12.24","Công tác gia công lắp dựng cốt thép. Cốt thép lanh tô liền mái hắt, máng nước, đường kính cốt thép <= 10mm",,"tấn","0.0297"
"1001","8","Chiếu Sáng","8.12.25","Công tác gia công lắp dựng cốt thép. Cốt thép lanh tô liền mái hắt, máng nước, đường kính cốt thép > 10mm",,"tấn","0.0168"
"1002","8","Chiếu Sáng","8.12.26","Bê tông xà dầm, giằng nhà, đá 1x2, mác 200",,"m3","0.7322"
"1003","8","Chiếu Sáng","8.12.27","Công tác gia công lắp dựng cốt thép. Cốt thép xà dầm, giằng, đường kính cốt thép <= 10mm",,"tấn","0.0687"
"1004","8","Chiếu Sáng","8.12.28","Công tác gia công lắp dựng cốt thép. Cốt thép xà dầm, giằng, đường kính cốt thép <= 18mm",,"tấn","0.0764"
"1005","8","Chiếu Sáng","8.12.29","Công tác gia công lắp dựng cốt thép. Cốt thép xà dầm, giằng, đường kính cốt thép > 18mm",,"tấn","0.0919"
"1006","8","Chiếu Sáng","8.12.30","Bê tông sàn mái, đá 1x2, mác 200",,"m3","2.6888"
"1007","8","Chiếu Sáng","8.12.31","Công tác gia công lắp dựng cốt thép. Cốt thép sàn mái, đường kính cốt thép <=10mm",,"tấn","0.4656"
"1008","8","Chiếu Sáng","8.12.32","Bê tông lanh tô, mái hắt, máng nước, tấm đan, ô văng, đá 1x2, mác 200",,"m3","1.1447"
"1009","8","Chiếu Sáng","8.12.33","Công tác gia công lắp dựng cốt thép. Cốt thép lanh tô liền mái hắt, máng nước, đường kính cốt thép <= 10mm",,"tấn","0.0304"
"1010","8","Chiếu Sáng","8.12.34","Xây gạch đặc (6,5x10,5x22)cm, xây tường thẳng, chiều dày <= 11cm, vữa XM mác 75",,"m3","0.3069"
"1011","8","Chiếu Sáng","8.12.35","Bê tông thủ công bằng máy trộn, bê tông xà dầm, giằng nhà, đá 1x2, mác 200",,"m3","0.0883"
"1012","8","Chiếu Sáng","8.12.36","Công tác gia công lắp dựng cốt thép. Cốt thép xà dầm, giằng, đường kính cốt thép <= 10mm",,"tấn","0.014"
"1013","8","Chiếu Sáng","8.12.37","Gia công xà gồ thép",,"tấn","0.0667"
"1014","8","Chiếu Sáng","8.12.38","Lắp dựng xà gồ thép",,"tấn","0.0667"
"1015","8","Chiếu Sáng","8.12.39","Sơn sắt thép bằng sơn các loại, 1 nước lót, 2 nước phủ",,"m2","0.1416"
"1016","8","Chiếu Sáng","8.12.40","Xây gạch không nung (6,5x10,5x22)cm, xây tường thẳng, chiều dày <= 33cm, vữa XM mác 75",,"m3","7.2261"
"1017","8","Chiếu Sáng","8.12.41","Trát tường trong, chiều dày trát 1,5cm, vữa XM mác 75",,"m2","30.3257"
"1018","8","Chiếu Sáng","8.12.42","Trát tường ngoài, chiều dày trát 1cm, vữa XM mác 75",,"m2","32.8457"
"1019","8","Chiếu Sáng","8.12.43","Trát xà dầm, vữa XM mác 75",,"m2","11.5136"
"1020","8","Chiếu Sáng","8.12.44","Trát trần, vữa XM mác 75",,"m2","14.0384"
"1021","8","Chiếu Sáng","8.12.45","Trát sênô, mái hắt, lam ngang, vữa XM mác 75",,"m2","31.0024"
"1022","8","Chiếu Sáng","8.12.46","Quét dung dịch chống thấm mái, tường, sê nô, ô văng …",,"m2","31.0024"
"1023","8","Chiếu Sáng","8.12.47","Sơn dầm, trần, cột, tường trong nhà đã bả bằng sơn các loại, 1 nước lót, 2 nước phủ",,"m2","55.8777"
"1024","8","Chiếu Sáng","8.12.48","Sơn dầm, trần, cột, tường ngoài nhà đã bả bằng sơn các loại, 1 nước lót, 2 nước phủ",,"m2","32.8457"
"1025","8","Chiếu Sáng","8.12.49","Lợp tôn lượn sóng màu  xanh sẫm dày 0.42mm",,"100m2","0.1867"
"1026","8","Chiếu Sáng","8.12.50","Bê tông tấm đan, mái hắt, lanh tô, đá 1x2, mác 250",,"m3","0.4646"
"1027","8","Chiếu Sáng","8.12.51","Gia công cấu kiện thép đặt sẵn trong bê tông, khối lượng một cấu kiện <= 10 kg",,"tấn","0.1487"
"1028","8","Chiếu Sáng","8.12.52","Lắp đặt cấu kiện thép đặt sẵn trong bê tông, khối lượng một cấu kiện <= 10 kg",,"tấn","0.1487"
"1029","8","Chiếu Sáng","8.12.53","Gia công và lắp dựng cửa lưới thép chắn côn trùng",,"m2","2.88"
"1030","8","Chiếu Sáng","8.12.54","Cung cấp và lắp đặt Thép L 30x30 (tạm tính dày 3mm)",,"kg","24.8123"
"1031","8","Chiếu Sáng","8.12.55","Gia công và lắp dựng cửa đi khung sắt",,"tấn","0.3581"
"1032","8","Chiếu Sáng","8.12.56","Ốp tôn mặt ngoài cửa đi D1 (gồm cả sơn cửa màu xanh đen)",,"100m2","0.0579"
"1033","8","Chiếu Sáng","8.12.57","Xây gạch đặc (6,5x10,5x22)cm, xây tam cấp, chiều dày > 33cm, vữa XM mác 75",,"m3","0.234"
"1034","8","Chiếu Sáng","8.12.58","Lát bậc tam cấp, vữa XM mác 75",,"m2","1.47"
